,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
17,-1.5990185,0.31876338,-0.6479989,-0.5704228,-0.1280031,-0.55759925,-1.8548999,-0.018100748,0.17757343,-0.731498,0.05651925,0.31901437,-0.90719426,-0.21374106,0.14951487,-1.3480005,0.31161398,-0.5770229,0.21739869,-0.6515737,-0.008468405,-0.18001626,-3.2996182,0.17794318,-1.524728,0.5880811,0.0869287,-0.11275522,-0.52316797,-0.7172589,-2.0368297,-4.9763517
18,1.4578086,-0.09663421,-0.12619413,0.007367337,-0.09555202,-0.14286932,-0.95073825,-1.4285306,0.8840572,-1.1400087,0.7627711,-2.7492726,0.09645664,-1.1390021,-1.2056047,-1.0069842,-1.4431081,-1.0743246,0.44008493,-0.15521029,-0.16507415,-0.9670211,-0.934416,-1.5631914,0.25695977,-1.2092783,0.76218396,1.4983629,-0.23974283,-1.2488705,-0.35131162,0.13832639
19,-1.4479834,-1.2045188,-2.5178845,0.19553658,-1.040889,-2.501025,-0.04356429,-0.20955732,1.9214299,0.38471967,0.76963,0.084234074,-0.99530053,-0.07249169,-0.09072423,-0.03459984,-0.07304494,-0.21355611,1.1366193,-2.3664463,-2.409439,0.02839311,-0.016211648,0.0063758306,0.12163607,-0.06451653,0.18497576,0.4322419,-1.9219797,-0.73560774,-1.7016869,0.29155922
20,0.66817987,-2.1922543,-0.061396074,-2.8689659,-0.43953106,-0.090399966,-1.0370294,0.061378043,0.029721305,-1.1587039,0.27829847,-1.6989924,0.0350514,-0.9994396,-0.39295578,-0.70162356,-1.4901241,-0.29478556,-0.53753275,-0.34178954,-0.083596736,-1.0180948,-0.13421793,-2.1909363,0.5233415,-0.543524,0.34219998,-1.3620147,0.07339941,0.739616,-1.9946067,-0.76643795
21,0.4953514,-2.2817116,-0.90095806,-1.138738,-0.3725351,-0.5857294,-1.6402364,0.15684073,0.25699311,-1.0403867,0.46267465,-0.101884395,-0.52769274,-0.3031359,0.17496593,-2.6869676,0.05848215,-0.3158701,1.4941869,-0.6618128,-0.26143685,-0.16812517,-5.179342,-0.09117995,-3.6605,0.93086934,0.5017393,0.16959894,-0.94597334,0.21879183,-1.4851362,-5.875631
22,0.55765337,-2.7003102,-1.8702902,0.024066385,-1.0016959,-1.7589042,0.0067940922,-0.04449465,0.8288952,1.309853,0.6011507,0.0968896,-0.7316458,-0.16518775,-0.13387096,-0.089435585,0.040286273,0.010479435,-1.1992539,-2.1202056,-1.8917135,-0.26124373,-0.21597084,-0.010120116,0.12479759,-2.4395978,0.22529842,-0.9136384,0.18597347,-0.5423172,-1.4553151,-1.1314017
23,-0.7110333,-0.10179046,-0.16770238,-3.0425253,0.27365795,-0.16716704,-0.61007684,-0.41102573,0.05062386,0.21472359,0.7098776,-1.8802782,-0.25798088,-0.39170974,-0.86456937,-1.2707173,-2.0612876,-0.48477778,0.0868286,-0.20501041,-0.39392594,-0.85308874,0.123464935,-2.5188766,-0.3607842,-1.3933265,0.5188542,-1.8191628,-0.89539903,0.29282534,-2.4089265,0.109027825
24,-0.5469348,-1.56249,-0.22668134,0.035149053,-0.19570652,-0.13244687,-0.98517084,-3.5776408,0.39548007,0.14811711,0.5045194,-0.32868436,-0.4051453,-0.10737356,-2.9942472,-0.61600715,-0.5052752,-1.6514057,-2.5049877,-0.2735507,-0.27731943,-1.0871886,0.13138708,-0.081813134,-3.2061923,-0.3566995,0.67993176,-0.5161112,-1.3266661,-0.66182667,1.7351074,0.39295915
25,-0.11574692,-1.7495321,-2.1194258,0.051623598,-2.021861,-1.8664775,-0.07133882,-0.30056337,0.9498072,-0.117417715,0.36398882,0.030205268,-0.49407762,-0.22836381,-9.357557e-05,0.09371176,-0.07010425,-0.043687623,0.18881218,-1.9082322,-2.2254965,-0.04324183,0.035978083,-0.05440148,-0.03220242,0.4788505,0.43826464,0.21427996,-1.4793177,-1.388904,-1.618534,-0.44302693
26,-1.4713539,-1.2715937,-2.1093364,0.12854688,-1.598842,-1.9411898,-0.029601453,-0.2005724,1.464498,-1.6989875,0.1659535,0.11210449,-0.6896507,-0.17416209,0.06949178,-0.19609872,-0.09863269,-0.09122712,-0.013967213,-2.137393,-1.9643254,0.059371833,-0.15743735,0.12956688,0.025059007,-0.29483947,0.6297966,0.13463423,-0.8348779,-0.72621787,-0.16916037,0.091969214
27,0.27341276,-0.47966823,-0.6066149,-0.64137805,-0.1973121,-0.4643823,-0.15680099,-0.2739714,0.60809565,-2.5163517,0.47377464,0.057886146,-1.250503,-0.026512686,-0.29004323,-1.2928144,-0.2138466,-0.19590014,0.48209256,-0.46727747,-0.6138583,-0.12667665,-1.888792,-0.006550773,-0.48210692,-0.97450155,0.35929364,-5.6499405,-0.026958575,-2.0070024,3.7910388,-1.415656
28,-0.8598683,0.051978324,-0.21228133,0.18226066,-0.10563206,-0.37748563,-0.05781649,-0.69534546,1.1423825,-1.571439,1.4582794,-0.25527552,-0.41298202,-0.37554282,-0.38930598,-0.26171255,-0.20309506,-0.389589,-1.0084553,-0.22783493,-0.3811148,-0.06489739,-0.277847,-0.35954037,-0.034413524,-2.9287426,0.8832378,0.28886333,-3.5458841,-3.429935,-1.47716,0.8025599
